ticker,date,trail_252_ret,bucket,fwd_21,fwd_63,fwd_126,fwd_252,max_fwd_drawdown_252,next_earnings_date,next_earn_day_ret,next_earn_ret_m1p1
SEZL,2025-07-29,9.338294563038533,>=+100%,-0.34906260399945055,-0.46436347996813876,-0.5132364446861678,,-0.6753296424152138,2025-08-08,-0.3432139457861244,-0.37335824006905605
ASTS,2024-08-19,8.897435264161054,>=+100%,-0.26683936902137595,-0.37227977979115623,-0.18056993753581219,0.16528500829844917,-0.5409326421286091,2024-11-14,-0.039082114608882,-0.13122982888162216
SEZL,2025-05-27,8.73192232146191,>=+100%,0.4874954943295957,-0.155128693837432,-0.5158571945480386,0.07828922926662263,-0.7201910397671711,2025-08-08,-0.3432139457861244,-0.37335824006905605
EXPI,2021-04-13,8.707377706474485,>=+100%,-0.3520313606805767,-0.04456090839568494,0.09255775397891597,-0.5473969609241851,-0.6886598529031713,,,
SM,2021-04-28,8.674484458347939,>=+100%,0.09641878755693001,0.030853933410353696,0.8535154014769493,0.9239889699294865,-0.4273921646538599,2021-04-30,-0.1123593452776247,-0.07190974523198435
SEZL,2024-09-16,8.628716490992437,>=+100%,0.3184654618558733,1.0298889021783917,0.5115941807814595,2.527556819954442,-0.6288793126836543,2024-11-08,0.7226813251442608,0.7056334796372652
RKLB,2025-08-08,8.478260271567601,>=+100%,0.05236071211667914,0.11009179088902754,0.6970239129200788,,-0.43005628041721455,2025-11-10,0.005034898127488807,-0.007745889153937924
ASTS,2024-10-21,8.244146923575045,>=+100%,-0.0542691763069203,-0.28364690035138274,-0.12916062856937804,1.5947902606525837,-0.4062130133772859,2024-11-14,-0.039082114608882,-0.13122982888162216
ACAD,2013-10-23,8.174999826153126,>=+100%,0.020435914906267172,0.04950046003307795,-0.12261583591327785,0.1920980678610722,-0.40797343956863763,2013-11-06,-0.07284766650417007,-0.07770420567433278
AMR,2022-04-11,8.074542131438617,>=+100%,0.2176844823096571,-0.031380594567820275,0.1429054555041367,0.34123440556951046,-0.4001759206518559,2022-05-05,0.034053203655685094,0.05792099967612141
ASTS,2025-02-24,8.041138898359824,>=+100%,-0.0007000510317574093,-0.1566328466667931,0.7504374818244428,1.8827441893628025,-0.4701640770258677,2025-03-03,-0.05496125922436268,0.05533013523530683
MARA,2021-12-08,8.00386118441383,>=+100%,-0.3891509403098018,-0.4693396156970542,-0.8357632944327993,-0.8844339636144617,-0.8855059986606029,,,
TSLA,2020-10-14,7.943735287320962,>=+100%,-0.10739217397758838,0.8317797351897125,0.6036853102413238,0.7739433329641852,-0.36246588893826037,2020-10-26,-0.0008320996760948773,0.009628348763163208
CLSK,2021-06-18,7.90952377816717,>=+100%,-0.27578830284497735,-0.31052911545912765,-0.38161409615321096,-0.7514697849864437,-0.8018868013446723,2021-08-16,-0.013649463578753296,-0.16307474463520522
